Date,Year,Primary Type,Description,Location Description,District,Community Area,Latitude,Longitude,Arrest
05/24/2016 04:30:00 AM,2016,ROBBERY,STRONGARM - NO WEAPON,STREET,9,61,41.80674983,-87.66807588,FALSE
05/24/2016 10:35:00 AM,2016,ROBBERY,ARMED: HANDGUN,ALLEY,5,53,41.66272634,-87.64263229,FALSE
05/23/2016 07:00:00 PM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,3,42,41.78162939,-87.61444591,FALSE
05/24/2016 12:45:00 PM,2016,ROBBERY,ARMED: HANDGUN,STREET,7,67,41.77725131,-87.66050579,FALSE
05/20/2016 02:20:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,STREET,5,53,41.6796504,-87.62056055,FALSE
05/24/2016 09:00:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,12,28,41.88463338,-87.66689762,FALSE
05/25/2016 10:45:00 PM,2016,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),2,38,41.80931746,-87.62077557,FALSE
05/25/2016 09:00:00 PM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,11,26,41.87707791,-87.72618584,FALSE
05/26/2016 09:30:00 AM,2016,ROBBERY,STRONGARM - NO WEAPON,ALLEY,25,23,41.90440197,-87.72197803,FALSE
05/26/2016 12:03:00 PM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,22,73,41.73109254,-87.66292574,FALSE
05/24/2016 10:06:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,3,40,41.78486022,-87.61897479,FALSE
05/27/2016 01:15:00 AM,2016,ROBBERY,ARMED: HANDGUN,STREET,22,75,41.69314211,-87.652797,FALSE
05/26/2016 09:26:00 PM,2016,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,3,42,41.77796729,-87.61556835,FALSE
05/26/2016 11:30:00 AM,2016,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,APARTMENT,25,25,41.91119748,-87.76597401,FALSE
05/27/2016 12:45:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,4,48,41.7342499,-87.58281763,FALSE
05/27/2016 12:00:00 PM,2016,ROBBERY,ARMED: HANDGUN,CHA APARTMENT,24,1,42.01546616,-87.68166597,FALSE
05/26/2016 09:00:00 AM,2016,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,6,44,41.73972702,-87.60491052,FALSE
05/26/2016 03:00:00 PM,2016,ROBBERY,AGGRAVATED,OTHER,24,1,42.01188944,-87.68293149,FALSE
05/28/2016 01:04:00 PM,2016,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,STREET,9,59,41.83373513,-87.67537023,FALSE
05/27/2016 08:00:00 PM,2016,ROBBERY,ARMED: HANDGUN,OTHER,12,31,41.8521556,-87.67698002,TRUE
05/28/2016 09:00:00 AM,2016,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,17,14,41.96744689,-87.71822433,FALSE
05/28/2016 03:00:00 AM,2016,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,4,46,41.73660115,-87.54582157,FALSE
05/27/2016 03:00:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,7,67,41.77187715,-87.65430058,FALSE
05/29/2016 10:35:00 AM,2016,ROBBERY,ARMED: HANDGUN,ALLEY,11,26,41.8735088,-87.72071938,FALSE
05/28/2016 11:45:00 AM,2016,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),1,32,41.88252643,-87.62438411,FALSE
05/29/2016 04:00:00 AM,2016,ROBBERY,STRONGARM - NO WEAPON,STREET,14,24,41.90994386,-87.67745009,FALSE
05/28/2016 12:45:00 AM,2016,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,14,24,41.90566135,-87.6662308,FALSE
05/27/2016 11:50:00 AM,2016,ROBBERY,ATTEMPT: ARMED-HANDGUN,ALLEY,6,68,41.75738573,-87.64299265,FALSE
05/29/2016 04:15:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,STREET,11,28,41.87602751,-87.69197404,FALSE
05/28/2016 11:00:00 PM,2016,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,ALLEY,25,19,41.93061633,-87.74752622,FALSE
05/30/2016 02:30:00 AM,2016,ROBBERY,ARMED: HANDGUN,STREET,14,22,41.92462785,-87.7149685,FALSE
05/30/2016 12:10:00 AM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,14,21,41.93748805,-87.7105404,FALSE
05/30/2016 12:45:00 AM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,14,24,41.91007737,-87.6701158,FALSE
05/30/2016 03:05:00 AM,2016,ROBBERY,ARMED: HANDGUN,STREET,4,48,41.73337163,-87.58364487,FALSE
05/30/2016 12:57:00 AM,2016,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,3,69,41.76024812,-87.61436939,FALSE
05/30/2016 03:15:00 AM,2016,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,VEHICLE NON-COMMERCIAL,24,2,41.99669056,-87.70082171,FALSE
05/30/2016 01:45:00 AM,2016,ROBBERY,ARMED: HANDGUN,STREET,1,32,41.88034204,-87.6337868,FALSE
05/30/2016 12:25:00 AM,2016,ROBBERY,ARMED: HANDGUN,STREET,19,5,41.94782869,-87.67519817,TRUE
05/30/2016 08:15:00 AM,2016,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,11,27,41.88057322,-87.70611031,FALSE
05/30/2016 05:20:00 AM,2016,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,11,29,41.86652578,-87.73498304,FALSE
05/30/2016 12:10:00 AM,2016,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,3,43,41.76410602,-87.57625684,FALSE
05/30/2016 11:28:00 AM,2016,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,DEPARTMENT STORE,1,32,41.88253954,-87.62785054,FALSE
05/30/2016 02:00:00 AM,2016,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CTA TRAIN,24,1,42.01603527,-87.6689277,FALSE
05/30/2016 01:45:00 PM,2016,ROBBERY,ARMED: HANDGUN,OTHER,14,22,41.92740645,-87.71218557,FALSE
05/30/2016 12:15:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,9,34,41.85384469,-87.63487213,TRUE
05/30/2016 05:36:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,19,3,41.96539498,-87.65782015,FALSE
05/30/2016 08:19:00 PM,2016,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,4,51,41.70215405,-87.56398045,FALSE
05/30/2016 08:28:00 PM,2016,ROBBERY,AGGRAVATED,STREET,8,63,41.80003732,-87.7086457,FALSE
05/30/2016 07:05:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,25,25,41.91262775,-87.76886378,FALSE
05/30/2016 10:21:00 PM,2016,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,DRIVEWAY - RESIDENTIAL,6,44,41.74795438,-87.63495474,FALSE
05/30/2016 09:45:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,18,8,41.91067631,-87.64918707,FALSE
05/30/2016 10:30:00 PM,2016,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,3,69,41.76484932,-87.61684722,FALSE
05/30/2016 07:30:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,STREET,11,27,41.87722736,-87.71459581,FALSE
05/30/2016 10:15:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,STREET,5,49,41.70775184,-87.63072796,FALSE
05/30/2016 11:44:00 PM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,14,24,41.90548681,-87.67497933,FALSE
05/30/2016 09:19:00 AM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,14,22,41.93021306,-87.70549195,FALSE
05/30/2016 02:00:00 AM,2016,ROBBERY,ARMED: HANDGUN,APARTMENT,14,24,41.9054144,-87.69077998,FALSE
05/30/2016 10:15:00 PM,2016,ROBBERY,ARMED: HANDGUN,STREET,3,69,41.76759274,-87.6114465,FALSE
05/30/2016 07:45:00 PM,2016,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,19,3,41.96745842,-87.65965529,FALSE
05/30/2016 11:30:00 PM,2016,ROBBERY,AGGRAVATED,STREET,1,32,41.88587925,-87.63097943,FALSE
05/30/2016 06:48:00 PM,2016,ROBBERY,ARMED: HANDGUN,STREET,24,1,42.01939924,-87.67504949,FALSE
05/30/2016 07:00:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,STREET,9,34,41.85288451,-87.63537443,FALSE
05/30/2016 10:30:00 PM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,25,25,41.90306023,-87.76474567,FALSE
05/30/2016 11:30:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,25,20,41.91709902,-87.73175152,FALSE
05/30/2016 09:00:00 PM,2016,ROBBERY,ARMED: HANDGUN,STREET,2,40,41.79053355,-87.61911716,FALSE
05-06-2016 13:32,2016,ROBBERY,STRONGARM - NO WEAPON,OTHER,17,14,41.96753862,-87.71334024,TRUE
01-03-2016 01:00,2016,ROBBERY,ARMED: HANDGUN,GAS STATION,11,25,41.8952399,-87.74581479,TRUE
05/19/2016 04:50:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,8,66,41.77273325,-87.69200695,TRUE
05/25/2016 10:15:00 AM,2016,ROBBERY,VEHICULAR HIJACKING,ALLEY,8,66,41.76203278,-87.69785346,TRUE
05/31/2016 12:50:00 AM,2016,ROBBERY,ARMED: HANDGUN,STREET,11,25,41.87929643,-87.74112477,FALSE
05/31/2016 12:15:00 AM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,12,24,41.89323309,-87.67342302,TRUE
05/31/2016 01:45:00 AM,2016,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,14,24,41.91240962,-87.67100647,FALSE
05/31/2016 03:05:00 AM,2016,ROBBERY,ARMED: HANDGUN,STREET,7,67,41.77513399,-87.66166075,FALSE
05/31/2016 01:00:00 AM,2016,ROBBERY,ARMED: HANDGUN,APARTMENT,5,49,41.70715492,-87.62424499,TRUE
05/31/2016 03:30:00 AM,2016,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,VACANT LOT/LAND,5,49,41.6884739,-87.61446617,FALSE
05/31/2016 12:20:00 AM,2016,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,2,40,41.79590038,-87.62249748,FALSE
05/31/2016 05:00:00 AM,2016,ROBBERY,ARMED: HANDGUN,STREET,6,71,41.75294139,-87.6683606,FALSE
05/31/2016 08:00:00 AM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,11,25,41.88447375,-87.7435815,FALSE
05/31/2016 10:45:00 AM,2016,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,8,66,41.76468757,-87.68381038,FALSE
05/31/2016 07:40:00 AM,2016,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,ALLEY,17,16,41.9544975,-87.70314343,FALSE
05/31/2016 02:15:00 PM,2016,ROBBERY,VEHICULAR HIJACKING,STREET,11,27,41.87196127,-87.69704114,FALSE
05/31/2016 03:00:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,STREET,10,30,41.84379503,-87.72453347,FALSE
05/31/2016 04:05:00 PM,2016,ROBBERY,ARMED: HANDGUN,ALLEY,6,44,41.73567732,-87.62258305,FALSE
05/31/2016 03:30:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,STREET,3,69,41.7652373,-87.61525573,FALSE
05/31/2016 05:25:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,11,23,41.89729282,-87.71552979,FALSE
05/31/2016 02:28:00 PM,2016,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,DRUG STORE,14,24,41.90351448,-87.66749844,FALSE
05/31/2016 12:45:00 PM,2016,ROBBERY,ARMED: HANDGUN,APARTMENT,4,46,41.74746127,-87.54796085,FALSE
05/31/2016 07:26:00 PM,2016,ROBBERY,AGGRAVATED,SIDEWALK,17,14,41.96843483,-87.7100883,FALSE
05/31/2016 08:11:00 PM,2016,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,7,67,41.77483806,-87.66409078,FALSE
05/31/2016 08:34:00 PM,2016,ROBBERY,VEHICULAR HIJACKING,STREET,10,29,41.86026387,-87.72256383,FALSE
05/31/2016 07:05:00 PM,2016,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,16,15,41.96071674,-87.74788299,TRUE
05/31/2016 06:10:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,9,61,41.79417673,-87.65421195,TRUE
05/31/2016 09:09:00 PM,2016,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),3,43,41.77291148,-87.57403071,FALSE
05/31/2016 07:30:00 AM,2016,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),18,8,41.89349022,-87.63117518,TRUE
05/31/2016 08:33:00 PM,2016,ROBBERY,AGGRAVATED,SIDEWALK,7,67,41.77209759,-87.67185803,FALSE
05/31/2016 08:30:00 PM,2016,ROBBERY,ARMED: OTHER FIREARM,STREET,15,25,41.89750115,-87.77102822,FALSE
05/31/2016 08:30:00 PM,2016,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,15,25,41.89381521,-87.77375278,FALSE
05/31/2016 11:33:00 PM,2016,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,OTHER,19,3,41.9654838,-87.64918564,FALSE
05/31/2016 12:30:00 PM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,3,43,41.77286118,-87.58140354,FALSE
05/31/2016 07:00:00 PM,2016,ROBBERY,ARMED: HANDGUN,STREET,5,53,41.67346207,-87.65272982,FALSE
05/31/2016 08:30:00 PM,2016,ROBBERY,ARMED: HANDGUN,SIDEWALK,15,25,41.88451263,-87.76990822,FALSE
05/31/2016 11:00:00 PM,2016,ROBBERY,ARMED: HANDGUN,STREET,7,67,41.78665039,-87.67230247,FALSE
05/31/2016 05:30:00 PM,2016,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CTA TRAIN,24,1,42.0160354,-87.66894978,TRUE
05/31/2016 06:00:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,19,3,41.95471994,-87.65455063,FALSE
05/31/2016 11:45:00 PM,2016,ROBBERY,STRONGARM - NO WEAPON,STREET,7,68,41.77997505,-87.63093738,FALSE
03/21/2013 10:10:00 AM,2013,ROBBERY,AGGRAVATED,BANK,8,70,41.73516861,-87.70331365,FALSE
05-05-2014 23:00,2014,ROBBERY,AGGRAVATED,ALLEY,8,66,41.77905404,-87.69756078,FALSE
11-01-2014 19:00,2014,ROBBERY,AGGRAVATED,SIDEWALK,10,30,41.84585638,-87.72460935,FALSE
01-01-2015 02:15,2015,ROBBERY,ARMED: HANDGUN,STREET,4,43,41.75448796,-87.5570338,FALSE
01-01-2015 05:06,2015,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,7,68,41.77545834,-87.65196416,FALSE
01-01-2015 03:15,2015,ROBBERY,ARMED: HANDGUN,STREET,3,42,41.77813962,-87.60588017,FALSE
01-01-2015 05:00,2015,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,4,51,41.71763827,-87.56985776,FALSE
01-01-2015 03:10,2015,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),5,53,41.66340331,-87.62579388,FALSE
01-01-2015 08:30,2015,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,5,49,41.68598873,-87.62082741,FALSE
01-01-2015 07:50,2015,ROBBERY,STRONGARM - NO WEAPON,ALLEY,15,25,41.88465094,-87.75522124,FALSE
01-01-2015 08:05,2015,ROBBERY,STRONGARM - NO WEAPON,STREET,9,34,41.85215147,-87.63351779,FALSE
01-01-2015 07:45,2015,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,APARTMENT,4,46,41.75114749,-87.5540983,FALSE
01-01-2015 02:00,2015,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,6,44,41.74849832,-87.6269674,FALSE
01-01-2015 07:21,2015,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,11,26,41.88066079,-87.73118641,FALSE
01-01-2015 12:20,2015,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,6,49,41.72261042,-87.62061346,FALSE
01-01-2015 04:45,2015,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,24,1,42.0193833,-87.67275327,FALSE
01-01-2015 14:00,2015,ROBBERY,AGGRAVATED,STREET,7,68,41.76114691,-87.64187107,FALSE
01-01-2015 14:50,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,2,40,41.78737499,-87.62489807,FALSE
01-01-2015 15:30,2015,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,11,29,41.86643902,-87.70236424,FALSE
01-01-2015 16:40,2015,ROBBERY,STRONGARM - NO WEAPON,STREET,5,49,41.69994976,-87.61783541,FALSE
01-01-2015 18:50,2015,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,1,32,41.87939174,-87.63320596,FALSE
01-01-2015 15:06,2015,ROBBERY,ARMED: HANDGUN,APARTMENT,15,25,41.88173638,-87.75138437,FALSE
01-01-2015 20:46,2015,ROBBERY,AGGRAVATED,CTA BUS,11,25,41.87686053,-87.74398564,FALSE
01-01-2015 19:45,2015,ROBBERY,STRONGARM - NO WEAPON,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,25,19,41.92134399,-87.77684873,FALSE
01-01-2015 15:00,2015,ROBBERY,STRONGARM - NO WEAPON,ALLEY,11,27,41.88547988,-87.71419302,FALSE
01-01-2015 20:40,2015,ROBBERY,STRONGARM - NO WEAPON,ALLEY,5,53,41.67319958,-87.62251312,FALSE
01-01-2015 20:27,2015,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,2,35,41.83106181,-87.62145913,FALSE
01-01-2015 23:50,2015,ROBBERY,VEHICULAR HIJACKING,STREET,5,49,41.70039549,-87.62333056,FALSE
01-02-2015 01:15,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,11,27,41.87156146,-87.71071449,FALSE
01-01-2015 03:48,2015,ROBBERY,AGGRAVATED,STREET,15,25,41.88712366,-87.7541633,FALSE
01-01-2015 20:05,2015,ROBBERY,STRONGARM - NO WEAPON,STREET,11,23,41.90071291,-87.73432237,FALSE
01-02-2015 03:42,2015,ROBBERY,ARMED: HANDGUN,STREET,25,19,41.9210529,-87.78536495,FALSE
01-01-2015 14:30,2015,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,17,16,41.94027485,-87.72721497,FALSE
01-02-2015 00:15,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,2,38,41.80887419,-87.61657327,FALSE
01-02-2015 06:55,2015,ROBBERY,STRONGARM - NO WEAPON,STREET,5,53,41.66612878,-87.62007655,FALSE
01-02-2015 09:10,2015,ROBBERY,AGGRAVATED,ALLEY,8,56,41.80670165,-87.74312525,FALSE
01-02-2015 05:00,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,24,2,41.99129753,-87.69821189,FALSE
01-02-2015 06:30,2015,ROBBERY,AGGRAVATED,STREET,12,27,41.88423149,-87.69666969,FALSE
01-01-2015 10:23,2015,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,25,25,41.90220061,-87.76019465,FALSE
01-01-2015 16:30,2015,ROBBERY,ARMED: HANDGUN,CTA BUS,6,71,41.74989948,-87.66342638,FALSE
01-02-2015 13:32,2015,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,1,28,41.86720471,-87.64320754,FALSE
01-01-2015 02:00,2015,ROBBERY,STRONGARM - NO WEAPON,STREET,17,16,41.95573022,-87.70877093,FALSE
01-02-2015 14:15,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,2,35,41.83649222,-87.61345428,FALSE
01-02-2015 13:55,2015,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,ALLEY,4,52,41.72077067,-87.53528965,FALSE
01-02-2015 14:00,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,1,35,41.84141905,-87.62196454,FALSE
01-02-2015 15:00,2015,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,9,34,41.8528683,-87.63091491,FALSE
01-02-2015 15:30,2015,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,2,39,41.80689027,-87.58983438,FALSE
01-02-2015 17:58,2015,ROBBERY,AGGRAVATED,BANK,1,33,41.86667351,-87.62581487,FALSE
01-02-2015 17:15,2015,ROBBERY,ARMED: HANDGUN,STREET,6,44,41.74715114,-87.60633271,FALSE
01-03-2015 01:11,2015,ROBBERY,AGGRAVATED,SIDEWALK,20,4,41.97147978,-87.68413706,FALSE
01-02-2015 19:10,2015,ROBBERY,STRONGARM - NO WEAPON,ALLEY,10,29,41.8597997,-87.71888997,FALSE
01-02-2015 21:20,2015,ROBBERY,STRONGARM - NO WEAPON,STREET,3,42,41.77442532,-87.60092898,FALSE
01-02-2015 20:00,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,15,25,41.88135121,-87.76322694,FALSE
01-02-2015 21:30,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,15,25,41.87573796,-87.7563811,FALSE
01-02-2015 21:15,2015,ROBBERY,AGGRAVATED,SIDEWALK,8,63,41.78798421,-87.70860872,FALSE
01-02-2015 21:45,2015,ROBBERY,ARMED: HANDGUN,BARBERSHOP,6,69,41.75122857,-87.60840859,FALSE
01-02-2015 00:20,2015,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,8,65,41.77849742,-87.73652796,FALSE
01-02-2015 19:10,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,11,27,41.87899567,-87.69868988,FALSE
01-02-2015 21:56,2015,ROBBERY,ARMED: OTHER FIREARM,SIDEWALK,11,27,41.87187964,-87.70464221,FALSE
01-02-2015 21:20,2015,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,8,66,41.7678792,-87.6833273,FALSE
01-03-2015 04:05,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,15,25,41.87640019,-87.7549174,FALSE
01-03-2015 02:23,2015,ROBBERY,STRONGARM - NO WEAPON,STREET,25,20,41.92800373,-87.73579063,TRUE
01-03-2015 06:12,2015,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,ALLEY,22,71,41.73544028,-87.63630306,FALSE
01-02-2015 14:30,2015,ROBBERY,ARMED: HANDGUN,STREET,3,42,41.77817191,-87.59673614,FALSE
01-03-2015 05:38,2015,ROBBERY,ARMED: HANDGUN,ALLEY,6,71,41.74403128,-87.66327851,TRUE
01-03-2015 07:40,2015,ROBBERY,ARMED: HANDGUN,CTA PLATFORM,11,26,41.88548754,-87.72642205,FALSE
01-03-2015 05:45,2015,ROBBERY,ARMED: HANDGUN,STREET,11,27,41.87105482,-87.69688858,FALSE
01-03-2015 10:59,2015,ROBBERY,AGGRAVATED,BANK,8,66,41.77883653,-87.71146925,FALSE
01-03-2015 13:05,2015,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,CHA PARKING LOT/GROUNDS,4,46,41.73688109,-87.54582548,FALSE
01-03-2015 14:00,2015,ROBBERY,ATTEMPT: AGGRAVATED,BANK,18,8,41.90446617,-87.63146269,TRUE
01-03-2015 16:01,2015,ROBBERY,VEHICULAR HIJACKING,DRIVEWAY - RESIDENTIAL,11,29,41.86970399,-87.71791397,FALSE
01-03-2015 15:40,2015,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),16,15,41.95999597,-87.76722526,TRUE
01-03-2015 15:51,2015,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,5,49,41.70706214,-87.63148256,FALSE
01-03-2015 19:15,2015,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,11,26,41.87885796,-87.7265215,TRUE
01-03-2015 15:23,2015,ROBBERY,ARMED: HANDGUN,CTA TRAIN,11,26,41.88548754,-87.72642205,FALSE
01-03-2015 18:00,2015,ROBBERY,STRONGARM - NO WEAPON,RESIDENTIAL YARD (FRONT/BACK),11,23,41.89091156,-87.71129789,FALSE
01-03-2015 19:45,2015,ROBBERY,AGGRAVATED,SIDEWALK,24,2,42.01849988,-87.68774019,FALSE
01-03-2015 20:45,2015,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,11,26,41.87437833,-87.72374029,FALSE
01-03-2015 21:12,2015,ROBBERY,AGGRAVATED,CONVENIENCE STORE,25,18,41.93010883,-87.80646629,FALSE
01-03-2015 19:40,2015,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,1,35,41.84378881,-87.62042992,FALSE
01-02-2015 16:30,2015,ROBBERY,ARMED: HANDGUN,STREET,6,44,41.74322169,-87.60379739,FALSE
01-04-2015 00:01,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,6,49,41.72165754,-87.62897208,FALSE
01-03-2015 23:58,2015,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,2,38,41.80853427,-87.62281632,FALSE
01-03-2015 01:00,2015,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,11,23,41.88895625,-87.72590076,FALSE
01-04-2015 04:30,2015,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,20,3,41.9753293,-87.66632066,FALSE
01-02-2015 09:00,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,14,22,41.93014814,-87.71323941,FALSE
01-04-2015 07:07,2015,ROBBERY,ARMED: HANDGUN,ALLEY,22,73,41.7064063,-87.64281684,FALSE
01-04-2015 06:55,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,11,23,41.89601008,-87.71633185,FALSE
01-03-2015 21:21,2015,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),17,14,41.96929612,-87.70850238,FALSE
01-04-2015 12:20,2015,ROBBERY,ARMED: HANDGUN,TAXICAB,12,28,41.88424126,-87.6678969,FALSE
01-04-2015 06:43,2015,ROBBERY,ARMED: HANDGUN,GAS STATION,9,63,41.80102138,-87.69200369,TRUE
01-04-2015 15:25,2015,ROBBERY,ARMED: HANDGUN,STREET,25,25,41.91164229,-87.77894631,FALSE
01-04-2015 18:40,2015,ROBBERY,ARMED: HANDGUN,STREET,25,23,41.90979407,-87.73336311,FALSE
01-04-2015 18:30,2015,ROBBERY,ARMED: HANDGUN,SIDEWALK,8,70,41.74287995,-87.71438863,FALSE
01-03-2015 23:40,2015,ROBBERY,STRONGARM - NO WEAPON,STREET,6,44,41.74950207,-87.6009998,FALSE
01-04-2015 18:43,2015,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,8,70,41.74922343,-87.68527089,FALSE
01-04-2015 06:20,2015,ROBBERY,STRONGARM - NO WEAPON,STREET,19,3,41.95841904,-87.65546361,FALSE
01-04-2015 13:30,2015,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CTA BUS STOP,7,69,41.76918549,-87.62573242,FALSE
01-03-2015 22:30,2015,ROBBERY,ARMED: HANDGUN,RESTAURANT,6,44,41.75047239,-87.63429712,FALSE
01-04-2015 21:30,2015,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,7,67,41.77755263,-87.67175065,FALSE
